algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,RANGE_ROC_AUC,RANGE_PR_VOLUME
LOF,GHL,38_Lev_corr_Temp_fault_seed_166_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/38_Lev_corr_Temp_fault_seed_166_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,39_Lev_corr_Temp_fault_seed_170_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/39_Lev_corr_Temp_fault_seed_170_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,40_Lev_corr_Temp_fault_seed_180_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/40_Lev_corr_Temp_fault_seed_180_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,41_Lev_corr_Temp_fault_seed_181_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/41_Lev_corr_Temp_fault_seed_181_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,42_Lev_corr_Temp_fault_seed_185_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/42_Lev_corr_Temp_fault_seed_185_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,43_Lev_corr_Temp_fault_seed_189_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/43_Lev_corr_Temp_fault_seed_189_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,44_Lev_corr_Temp_fault_seed_190_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/44_Lev_corr_Temp_fault_seed_190_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,45_Lev_corr_Temp_fault_seed_193_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/45_Lev_corr_Temp_fault_seed_193_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,46_Lev_corr_Temp_fault_seed_194_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/46_Lev_corr_Temp_fault_seed_194_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,47_Lev_corr_Temp_fault_seed_197_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/47_Lev_corr_Temp_fault_seed_197_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,GHL,48_Lev_corr_Temp_fault_seed_199_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/GHL/48_Lev_corr_Temp_fault_seed_199_vars_23/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,Genesis,genesis-anomalies,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,MULTIVARIATE,,,,11.945812225341797,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.9964539270253556,0.8655645982704379,0.20420316208537984
LOF,NASA-MSL,C-1,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.5980470180511475,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5405821445460277,0.641070410910945,0.22222464096089567
LOF,NASA-MSL,C-2,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4295060634613037,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.672749391727494,0.8227791566413071,0.25388319909406043
LOF,NASA-MSL,D-14,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.5190842151641846,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5247747747747747,0.5269759120530719,0.5675792641585856
LOF,NASA-MSL,D-15,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4821062088012695,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5194961522917081,0.5464782777211921,0.3973577296175218
LOF,NASA-MSL,D-16,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.413482904434204,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.6455403275679772,0.6764638849136779,0.5567911511697923
LOF,NASA-MSL,F-4,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4507248401641846,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5285493924453916,0.6208650257420024,0.03494016864373718
LOF,NASA-MSL,F-5,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.3445827960968018,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.46272617272633076,0.5532918539377985,0.054129835208304854
LOF,NASA-MSL,F-7,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.435188055038452,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5076090668651441,0.5524790052062974,0.12914501654563507
LOF,NASA-MSL,F-8,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.5006260871887207,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.4907821229050279,0.5148988229289365,0.24267878852401328
LOF,NASA-MSL,M-1,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/NASA-MSL/M-1/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,NASA-MSL,M-2,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/LOF/da57e09e2b4ad4d568a26dd67f170158/NASA-MSL/M-2/1!"")",1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,,,
LOF,NASA-MSL,M-3,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4103457927703857,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.6251943186741307,0.7193454862569787,0.20415699390674563
LOF,NASA-MSL,M-4,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.478576898574829,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.49219127964917053,0.6383684522477205,0.18514778353923364
LOF,NASA-MSL,M-5,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.5254430770874023,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5330707498481585,0.6144424604633363,0.17726615638998652
LOF,NASA-MSL,M-6,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.364435911178589,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5122505235013665,0.5186826805965369,0.3427075810159415
LOF,NASA-MSL,M-7,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4190351963043213,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.34969767049697675,0.5759702161615078,0.4598406670888683
LOF,NASA-MSL,P-10,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.517392158508301,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.7596052889036101,0.7861125898629983,0.09969445915031498
LOF,NASA-MSL,P-11,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.65386962890625,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.6287685876317646,0.7140242316988812,0.2146737024458293
LOF,NASA-MSL,P-14,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.469547986984253,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.6604837497748144,0.73486662404119,0.11452516160508401
LOF,NASA-MSL,P-15,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.568524122238159,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.40645838582346516,0.6437304522431577,0.016914884935472718
LOF,NASA-MSL,S-2,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4892311096191406,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.6363636363636364,0.5393400015752067,0.5700770369108334
LOF,NASA-MSL,T-12,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4825751781463623,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.4338628220867679,0.6705387268106336,0.07591001369800797
LOF,NASA-MSL,T-13,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.523063898086548,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.6123081463990555,0.5855186503478897,0.2387605333340365
LOF,NASA-MSL,T-4,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.497628927230835,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5289855072463768,0.527670140390673,0.5465938149992476
LOF,NASA-MSL,T-5,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4111289978027344,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5961538461538461,0.5384997494790122,0.5600501358057819
LOF,NASA-MSL,T-8,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4296581745147705,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5224376271327162,0.5477389152398253,0.2294505025989335
LOF,NASA-MSL,T-9,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.3213577270507812,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.7340846399535423,0.9205563960787789,0.4520484804901657
LOF,Occupancy,room-occupancy-0,UNSUPERVISED,MULTIVARIATE,SUPERVISED,MULTIVARIATE,,,,2.407677173614502,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5332280827128895,0.6514252050462365,0.5453027219856983
LOF,Occupancy,room-occupancy-1,UNSUPERVISED,MULTIVARIATE,SUPERVISED,MULTIVARIATE,,,,2.528517961502075,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5284864579961526,0.6734055901043082,0.3260829689160163
LOF,MGAB,1,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.333515167236328,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.4752363226452906,0.7198423026786754,0.006167653496281171
LOF,MGAB,10,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.4834861755371094,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5019278807615231,0.7037037937238249,0.006695041894031914
LOF,MGAB,2,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.222578763961792,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.49083517034068136,0.7041375724049018,0.006060662850176949
LOF,MGAB,3,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.259873867034912,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5285819889779559,0.71264273975605,0.006394979285387554
LOF,MGAB,4,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.323823928833008,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.518433867735471,0.7078191938011522,0.0062733190792864935
LOF,MGAB,5,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.1867761611938477,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.519650125250501,0.7050600836787395,0.006077950027715965
LOF,MGAB,6,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.450910806655884,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.4765166082164328,0.71475849096907,0.006876071242739287
LOF,MGAB,7,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.3710970878601074,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.47099741983967935,0.6869074476834987,0.0057399206467665855
LOF,MGAB,8,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.68092679977417,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.4907045591182365,0.7064985793687721,0.006213217738341517
LOF,MGAB,9,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,3.6462388038635254,,Status.OK,,1,"{""distance_metric_order"": 2, ""leaf_size"": 20, ""n_jobs"": 1, ""n_neighbors"": 50, ""random_state"": 42}",da57e09e2b4ad4d568a26dd67f170158,0.5005634018036073,0.7048159417678559,0.0065524904912972765
